subject,New Code,LLSum,AutoCat
The Biggest Ewhoring guide,eWhoring,119,Drugs – General
Integrating Front end Components with Web Applications 2014,eBooks – Technical,67,eBooks – Technical
MAKE $6K DAY BUYING ETHEREUM WITH CC OR PAYPAL,Cashing Out,905,Cashing Out
The Basics of Digital Privacy Simple Tools to Protect,Anonymity – Other,180,Anonymity – Other
Tor and the Dark Art of Anonimity ★★★,Anonymity – Tor,654,Anonymity – Tor
the hackers underground handbook,Hacking – General,147,Drugs – General
"BANNED eBooks: Meth Secrets, Grow Weed, Mushrooms & MORE",Drugs – Production,466,Drugs – Production
How to Win Friends And Influence People,eBooks – Other,204,Drugs – Production
How to CARDING E-GIFT CARDS,Carding,1643,Carding
Undetectable Hand Grenades,Weaponry & Explosives,45,Weaponry & Explosives
2017 -How To Buy Bitcoins With Your Credit Card,Cashing Out,225,Cashing Out
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,698,Fraud
♕ How To Make LSD ♕,Drugs – Production,560,Drugs – Production
Vladimir Nabokov - Lolita,eBooks – Other,90,eBooks – Other
"★ ★ ★ COCAINE , THE COMPLETE CULTIVATION AND SYNTESIS",Drugs – Production,119,Drugs – General
Carding 20k to BTC for $100,Carding,1633,Carding
"[E-BOOK COLLECTION] HACKING (2,6GB]",Hacking – General,293,Hacking – General
"MAKE $10,000+ A WEEK CASHING OUT WESTERN UNION",Cashing Out,340,Cashing Out
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,281,Carding
4 x VPN accounts for LIFE!,Anonymity – VPN,328,Anonymity – VPN
How To Become A Fake Uber Driver - Make $725+ Per Week,Fraud,489,Drugs – Production
Link to Russian Hacking Mega-Software Site (1000+ Softwares),Hacking – General,559,Hacking – General
Mail.ru accounts,Resources – Contact Lists,38,Cashing Out
The Panama Papers Breaking the Story 2016,eBooks – Other,238,Drugs – General
MULTI-HACKER #1 ONLINE HACKING SYSTEM 2017,Hacking – Website,287,Hacking – General
**DECEMBER *2016-2017 BIGGEST FRAUD PACKAGE ON THE MARKET *,Fraud,656,Fraud
Computer Forensics InfoSec Pro Guide 2013,Digital Forensics,369,Digital Forensics
★Paypal and CVV Cashout 2017 ★,Cashing Out,643,Cashing Out
Pick-10-Book List: JAVASCRIPT Programming,eBooks – Technical,632,eBooks – Technical
2017 CARDABLE SITES,Carding,300,Carding
Recreational Drugs - Proffessor Buzz,Drugs – General,406,Drugs – General
★ The Men's Fitness Exercise Bible ★,Other,136,Other
CIA/NSA/FBI FORENSICS EXPERT TOOL - MAGNETIC IEF,Digital Forensics,434,Digital Forensics
Drugs the Straight Facts - Sleep Aids,Drugs – General,1160,Drugs – General
Reactive Programming with Angular and ngrx 2017,eBooks – Technical,383,eBooks – Technical
How To Pass Counterfeit Money,Counterfeit Currency,204,Drugs – Production
Ultimate Hacking Megapack 14gb,Hacking – General,345,Hacking – General
NOOB TO EXPERT DOXING REVENGE GUIDE 2017,Doxing,567,Doxing
"LIST OF OVER 10,000 CARDABLE SITES",Carding,306,Carding
CASHOUT USA FULLZ TO BITCOIN SAME DAY,Cashing Out,758,Cashing Out
Drill Sharpening,eBooks – Other,0,Other
Pick-a-Book List: Microsoft WINDOWS,eBooks – Technical,366,eBooks – Technical
Your Brain on Food: How Chemicals Control Your Thoughts,eBooks – Other,151,Drugs – Production
MINE ZCASH USING OTHER PEOPLES COMPUTERS,Cryptocurrency – General,197,Cryptocurrency – General
Amazon Refund Scam,Fraud,586,Fraud
CC And Paypal To Bitcoin,Cashing Out,968,Cashing Out
SSCP ISC2 Systems Security Certified Practitioner Official Study Guide 2015,eBooks – Technical,102,Hacking – General
★ 7 STEPS TO TOTAL FINANCIAL FITNESS ★,Other,169,Other
Bitcoin Milionaire VOL. II ★MUST HAVE!!!★,Cryptocurrency – General,597,Cryptocurrency – General
Programming Language Explorations 2016,eBooks – Technical,270,eBooks – Technical
Beyond the Bitcoin Trap A Crypto Currency for Human 2.0 2017,Cryptocurrency – General,504,Cryptocurrency – General
The Essential Underground Handbook,eBooks – Other,147,Drugs – General
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1828,Carding
Blocks and Chains Introduction to Bitcoin Cryptocurrencies,Cryptocurrency – General,483,Cryptocurrency – General
♕ LOCALBITCOINS SCAM: HOW TO ♕,Fraud,499,Fraud
The Complete Guide to Gunsmithing Gun Care and Repair 2015,Weaponry & Explosives,204,Weaponry & Explosives
Mastering Bitcoin 2015,Cryptocurrency – General,486,Cryptocurrency – General
Mastering Bitcoin 2nd edition early release 2016,Cryptocurrency – General,495,Cryptocurrency – General
50K Email Addresses,Resources – Contact Lists,74,Resources – Contact Lists
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,472,Fraud
Drugs the Straight Facts - Morphine,Drugs – General,1153,Drugs – General
★ [Updated] Full Carding Tutorial ★,Carding,1723,Carding
How To Be Safe On The Deep Web,Anonymity – Other,204,Drugs – Production
Psilocybin Mushroom Handbook,Drugs – General,170,Drugs – General
Never Be Lied To Again,Other,64,Cashing Out
How To Launder Bitcoin,Cashing Out,465,Cryptocurrency – General
ULTIMATE CC TO BTC [VERY NOOB FRIENDLY],Cashing Out,861,Cashing Out
★ [NEW] eWhoring GUIDE by TheShop™ ★,eWhoring,180,eWhoring
Ultimate Complete FRAUD Guide,Fraud,465,Fraud
"Drugs, The Straight Facts (Complete Series)",Drugs – General,1141,Drugs – General
How to setup an anonymous untraceable PayPal account,Anonymity – Other,555,Cashing Out
Marijuana Buds for Less: Grow 8 oz. of Bud for Less Than $10,Drugs – Production,290,Drugs – Production
Bitcoin and Blockchain Security 2016,Cryptocurrency – General,513,Cryptocurrency – General
ʙɪᴛᴄᴏɪɴ ᴍɪʟɪᴏɴᴀɪʀᴇ ᴠᴏʟ.ɪ,Cryptocurrency – General,141,Cryptocurrency – General
101 Ways To Get More Web Traffic,SEO,79,eBooks – Technical
[TUT FR] NOUVEAU - TESTÉ ET MÀJ : CC TO BTC,Cashing Out,980,Cashing Out
All Perl Scripts for DoS You Could Ever Imagine -  Good buy for those who know PERL SCRIPT,Denial of Service,206,Denial of Service
How To Talk So People Listen: The Real Key to Job Success,eBooks – Other,257,Drugs – Production
Be 100% anonymous MUST FOR EVERY DARKNET USER!!!,Anonymity – Other,232,Anonymity – Other
♕ CANNABIS GUIDES PACK ♕,Drugs – General,65,Drugs – Production
★ 2017 COMPLETE FRAUD MEGAPACK ★ 15.67 GB,Fraud,589,Fraud
"Paypal : Carding, Cashing out, Decline ...",Carding,1639,Carding
★WELLS FARGO CASHOUT GUIDE!!!★,Cashing Out,613,Cashing Out
Contemporary Engineering Economics 6th edition 2016,eBooks – Other,102,eBooks – Technical
Theoretical & Experimental Methods Defending DDoS,Denial of Service,166,Denial of Service
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1828,Carding
Computing Made Easy for the Over 50s,eBooks – Technical,119,Drugs – General
✔ ⟁ The Great BIG Narcotics Cookbook ⟁ (͠≖ ͜ʖ͠≖),Drugs – Production,119,Drugs – General
BarryBusiness's Virtual Carding !! *2017*,Carding,1672,Carding
Carding Guide Pack 2017 - BEST,Carding,1613,Carding
7839+ Awesome Deep Web Onion Links List (Uncensored Content),Resources – Contact Lists,249,Resources – Contact Lists
ANTIDETECT 7 & FRAUDFOX VM+2 LIFETIME VPNS +AMAZON PRO GUIDE,Anonymity – VPN,387,Anonymity – VPN
★ ♕ PP & CC / CVV Cashout 2017 [LATEST] ♕ ★,Cashing Out,1034,Cashing Out
How to check a CC without killing it???,Carding,492,Cashing Out
Successful Analytics Managing Google Analytics 2015,eBooks – Technical,78,SEO
Amazon carding tutorial,Carding,1723,Carding
Psilocybin Producers Guide,Drugs – General,125,Drugs – General
VIDEO How To CARD SAMSUNG S8/iPhone 7 [06/06/2017],Carding,204,Drugs – Production
Cashing out CC's via MMO currency.,Cashing Out,769,Cashing Out
How To Hack YouTube Accounts,Hacking – Website,204,Drugs – Production
"Pick-a-Book List: Mastering BITCOIN, BLOCKCHAIN and CRYPTO-CURRENCIES",Cryptocurrency – General,569,Cryptocurrency – General
How to get +60 USD with Altcoins 100% LEGAL,Cryptocurrency – General,238,Cryptocurrency – Trading
2017 -How To Buy Bitcoins With Your Credit Card,Cashing Out,225,Cashing Out
How To Launder Bitcoin,Cashing Out,465,Cryptocurrency – General
The Nazis and the Occult 1989,eBooks – Other,238,Drugs – General
VIDEO: Complete Hacking Course Go from Beginner to Advanced,Hacking – General,397,Hacking – General
Programming Elixir 1.3 beta release 2016,eBooks – Technical,271,eBooks – Technical
Link to Russian Hacking Mega-Software Site (1000+ Softwares),Hacking – General,559,Hacking – General
Get to the Top on Google: Tips and Techniques,SEO,153,Cashing Out
A Guide To Field-Manufactured Explosives,Weaponry & Explosives,129,Weaponry & Explosives
Virtual Worlds and Criminality,eBooks – Other,103,Carding
SETUP ANONYMOUS DROP POINT,Anonymity – Other,203,Anonymity – Other
25 way cash out bitcoin from CCs,Cashing Out,430,Cryptocurrency – General
HOW TO TRANSFER FROM PAYPAL CREDIT ACCOUNTS,Cashing Out,819,Cashing Out
10 Step Cashout CVV's to E-Giftcards,Cashing Out,717,Cashing Out
eBay Carding - Paypal Carding Guides-tutorials,Carding,3260,Carding
How to add your own trade lines,Modifying Credit,243,Modifying Credit
How to Make People Like You in 90 Seconds or Less,eBooks – Other,499,Drugs – Production
Programming Guides---32 Items,eBooks – Technical,250,eBooks – Technical
How To Tap The Incredible Secret Powers Of Your Mind,eBooks – Other,216,Cashing Out
Into the Lions Mouth The True Story of Dusko Popov 2016,eBooks – Other,238,Drugs – General
♕ Get FREE STEAM/ORIGIN Game Keys ♕,Fraud,119,Fraud
★ Complete Video Method CC TO BTC ★,Carding,884,Cashing Out
CASHOUT OF BANK ACCOUNT GUIDE,Cashing Out,602,Cashing Out
100 questions about fascism oswald mosley (buy 1 get 1 free),eBooks – Other,82,Fraud
Murach's Android Programming 2013,eBooks – Technical,414,eBooks – Technical
Pick-10-Book List: DRUPAL Content Management System (CMS),eBooks – Technical,392,eBooks – Technical
Ebooks For Dummies Collection (370 ebooks),eBooks – Other,221,eBooks – Other
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,281,Carding
Massive Deep Web Fraud E-Book Package,Fraud,486,Fraud
Science in the Soul Richard Dawkins 2017,eBooks – Other,122,eBooks – Other
CC to cash very easily,Cashing Out,556,Cashing Out
Guide to Postal Smuggiling ★ Make the USPS Work for YOU,Transportation/Stealth,338,Drugs – Production
★HOW TO CARD AMAZON!!!★,Carding,148,Carding
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,472,Fraud
★★ The Hacker’s Underground Handbook  ★★,Hacking – General,290,Hacking – General
CARDING TERMS ADVANCED LIST,Carding,1628,Carding
How To Make Alcohol,Drugs – Production,529,Drugs – Production
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,698,Fraud
Cashing out cvv by E-Gift Cards. FREE,Cashing Out,462,Cashing Out
★EZ Cash techniques★ EBOOK,eBooks – Other,82,Cashing Out
Double Your Bitcoins in ONE Day ! GUARANTEED! (2 in 1) $7000+ in 20 TWENTY MINUTES,Cryptocurrency – Trading,187,Cryptocurrency – General
Anarchy Cookbook Version 2000,Weaponry & Explosives,66,Weaponry & Explosives
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,698,Fraud
MAC ADRESS CHANGER SOFTWARE FOR MAC OS + TUTO,Anonymity – Proxies,73,Anonymity – Proxies
Carding with dumps tutorial,Carding,1768,Carding
Dragnet Nation A Quest for Privacy Security and Freedom 2014,Anonymity – Other,147,Anonymity – Other
Cooking with Cannabis: Delicious Recipes for Edibles and Everyday Favorites,Drugs – Production,98,eBooks – Technical
Mugshot or image Removal from the internet,Clearing Criminal History,119,Drugs – General
Reactive Programming on Android with RxJava 2017,eBooks – Technical,364,eBooks – Technical
phildelphia ransomware and others make top $$$$(Clone),Malware Authorship,285,Drugs – Production
Murach's MySQL 2012,eBooks – Technical,141,eBooks – Technical
How To Pass Your Fake ID,Resources – Identity Documents,204,Drugs – Production
How To Card Walmart,Carding,204,Drugs – Production
CC Balance Checking Method.,Carding,403,Cashing Out
Modern Origami,Other,14,Other
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,472,Fraud
The Science of the Blockchain 2016,Cryptocurrency – General,238,Drugs – General
$$$ GIFTCARD KING BITCOIN / Amazon $$$,Cryptocurrency – General,452,Cryptocurrency – General
How To Pass Your Fake ID,Resources – Identity Documents,204,Drugs – Production
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1828,Carding
$$$How To Set up a SOCKS Proxy Using Putty & SSH$$$,Anonymity – Proxies,376,Anonymity – Proxies
100 Ways to Disapear and Live Free,Anonymity – Other,140,Anonymity – Other
25 Quick SEO Tips!,SEO,200,SEO
Bitcoin Carding Tutorial,Carding,1776,Carding
★TORSO'S★ Chinese Goods Carding Guide,Carding,1660,Carding
How to create a CPN Profile and Tri-Merge it,Modifying Credit,473,Modifying Credit
★ HOW TO MAKE MDMA ★,Drugs – Production,599,Drugs – Production
BTC PAYPAL GUIDE v2.0 [Best Ever]!!!,Cashing Out,1066,Cashing Out
How To Grow Marijuana,Drugs – Production,461,Drugs – Production
MEGA PACK CARDING GUIDES TUTORIAL,Carding,1721,Carding
Drugs The Straight Facts - Ecstasy,Drugs – General,1141,Drugs – General
NOOB TO EXPERT DOXING REVENGE GUIDE 2017,Doxing,567,Doxing
★ MAKE MONEY WITH BITCOINS - Guide Pack ★,Cryptocurrency – General,301,Drugs – Production
Practical Malware Analysis The Hands On Guide 2012,Malware Authorship,119,Drugs – General
Secrets of Meth Manufacture 8th Edition,Drugs – Production,206,Drugs – Production
PAYPAL BIBLE FROM EXPERIENCED CARDERS 100% SUCCESS,Carding,467,Cashing Out
VIDEO How To CARD SAMSUNG S8/iPhone 7 [06/06/2017],Carding,204,Drugs – Production
Basic Carding for Noobs.,Carding,1700,Carding
How to scam on LocalBitcoins,Fraud,549,Fraud
♕ CC to MoneyGram - 2 Methods ♕,Cashing Out,522,Cashing Out
Understanding Bitcoin,Cryptocurrency – General,430,Cryptocurrency – General
★ Paypal and CVV Cashout ★ UPDATED ★,Cashing Out,1090,Cashing Out
[Guide] Big Safety Guide,eBooks – Other,78,Doxing
★ MAKE MONEY WITH BITCOINS - Guide Pack ★,Cryptocurrency – General,301,Drugs – Production
★ PSYCHEDELIC MUSHROOMS GROWING GUIDE PACK ★,Drugs – Production,163,Drugs – Production
Link to Russian Hacking Mega-Software Site (1000+ Softwares),Hacking – General,559,Hacking – General
How To Get Chicks Keep Em Dump Em And Get Em Back Again,Other,204,Drugs – Production
Home Workshop Explosives,Weaponry & Explosives,145,Weaponry & Explosives
|Guide| Get New Identity birthcert+passport+DL+SSN,Resources – Identity Documents,40,Modifying Credit
Hedge Fund Secret Tool ! 100% Wins . By Insider Guy,Other,128,Other
★[CC/CVV Balance Checker+Live Or Dead]★,Carding,142,Carding
♕ Apple Carding Method ♕,Carding,1756,Carding
How to CARDING E-GIFT CARDS,Carding,1643,Carding
★★WALMART CARDING ★★EXCLUSIVE+BINS,Carding,1606,Carding
Hiding from the Internet Eliminating Personal Online Information,Anonymity – Other,119,Drugs – General
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1828,Carding
25 way cash out bitcoin from CCs,Cashing Out,430,Cryptocurrency – General
Beginning Android Programming with Android Studio 4th ed. 2016,eBooks – Technical,412,eBooks – Technical
UK Passport & Driving License Template,Resources – Identity Documents,194,Resources – Identity Documents
[PRIV] Guide to Bitcoin and Bitcoin Mining + METHODS,Cryptocurrency – General,938,Cryptocurrency – General
Bitcoin Laundering Tutorial,Cashing Out,430,Cryptocurrency – General
ATTACK SMARTPHONE SECUIRTY WITH PENETRATION TESTING,Hacking – Mobile,139,Hacking – Mobile
HOW TO CARDING ON ALIEXPRESS,Carding,1638,Carding
Theoretical and Experimental Methods for Defending Against DDOS,Denial of Service,166,Denial of Service
Making Lock Picks - Video,Lockpicking,208,Lockpicking
Reactive Programming with Angular and ngrx 2017,eBooks – Technical,383,eBooks – Technical
Inside Story Politics Intrigue and Treachery 2016,eBooks – Other,42,eBooks – Technical
Basic Carding Tutorial With CVV2,Carding,1759,Carding
Link to Russian Hacking Mega-Software Site (1000+ Softwares),Hacking – General,559,Hacking – General
6 Ways to CASHOUT a Credit Card,Cashing Out,703,Cashing Out
Drugs the Straight Facts - Sleep Aids,Drugs – General,1160,Drugs – General
Psilocybin Producer's Guide,Drugs – General,125,Drugs – General
Badass Survival Secrets Essential Skills to Survive,eBooks – Other,120,Drugs – Production
Multithreading with C sharp Cookbook 2nd edition 2016,eBooks – Technical,225,eBooks – Technical
CARDING - HOW TO CHECK YOUR CCV BALANCE!,Carding,1657,Carding
Cashout USA CVV to MoneyGram - Working Method!,Cashing Out,847,Cashing Out
Tor and The Dark Net 2016,Anonymity – Tor,560,Anonymity – Tor
"Zizek, Slavoj (Living in the End of Times)",eBooks – Other,145,eBooks – Other
CASHING OUT WITH TAX RETURNS TUTORIAL,Cashing Out,358,Cashing Out
eBook - The Marijuana Growers Guide,Drugs – Production,170,Drugs – General
Pick-a-Book List: WORDPRESS Content Management System (CMS),eBooks – Technical,393,eBooks – Technical
Bootable and Encrypted Whonix VM on 8GB USB Stick+,Anonymity – Proxies,60,Fraud
How To Hack Facebook (Fast & Very Reliable),Hacking – Website,421,Hacking – Website
The ISIS Hostage One Mans True Story 2016,eBooks – Other,119,Drugs – General
Proxychain with Proxifier - Step By Step,Anonymity – Proxies,26,eBooks – Technical
ANARCHIST COOKBOOK IV [NEXT 10 PAY $5],Weaponry & Explosives,200,Weaponry & Explosives
Clean your Criminal History(Clone),Clearing Criminal History,88,Clearing Criminal History
[PERSONAL METHOD] $500 per day in Bitcoins through SKRILL,Cryptocurrency – General,154,Cryptocurrency – General
"Drugs, addiction, and the brain [2014]",Drugs – General,489,Drugs – General
BANK OF AMERICA BUSSINES MOBILE EXPLOIT,Hacking – Mobile,379,Hacking – Mobile
Basic Carding for Noobs,Carding,1700,Carding
Convenient direct CC to BTC Method - Live Tutoring,Cashing Out,871,Cashing Out
ʙɪᴛᴄᴏɪɴ ᴍɪʟɪᴏɴᴀɪʀᴇ ᴠᴏʟ.ɪ,Cryptocurrency – General,141,Cryptocurrency – General
