subject,New Code,LLSum,AutoCat
Link to Russian Hacking Mega-Software Site (1000+ Softwares),Hacking – General,558,Hacking – General
Mail.ru accounts,Resources – Contact Lists,39,Cashing Out
The Panama Papers Breaking the Story 2016,eBooks – Other,181,eBooks – Other
MULTI-HACKER #1 ONLINE HACKING SYSTEM 2017,Hacking – Website,286,Hacking – General
**DECEMBER *2016-2017 BIGGEST FRAUD PACKAGE ON THE MARKET *,Fraud,653,Fraud
Computer Forensics InfoSec Pro Guide 2013,Digital Forensics,369,Digital Forensics
★Paypal and CVV Cashout 2017 ★,Cashing Out,660,Cashing Out
Pick-10-Book List: JAVASCRIPT Programming,eBooks – Technical,635,eBooks – Technical
2017 CARDABLE SITES,Carding,304,Carding
Recreational Drugs - Proffessor Buzz,Drugs – General,50,Transportation/Stealth
★ The Men's Fitness Exercise Bible ★,Other,164,Other
CIA/NSA/FBI FORENSICS EXPERT TOOL - MAGNETIC IEF,Digital Forensics,434,Digital Forensics
Drugs the Straight Facts - Sleep Aids,Drugs – General,96,eBooks – Other
Reactive Programming with Angular and ngrx 2017,eBooks – Technical,381,eBooks – Technical
How To Pass Counterfeit Money,Counterfeit Currency,168,Counterfeit Currency
Ultimate Hacking Megapack 14gb,Hacking – General,347,Hacking – General
NOOB TO EXPERT DOXING REVENGE GUIDE 2017,Doxing,580,Doxing
"LIST OF OVER 10,000 CARDABLE SITES",Carding,304,Carding
CASHOUT USA FULLZ TO BITCOIN SAME DAY,Cashing Out,816,Cashing Out
Drill Sharpening,eBooks – Other,0,Weaponry & Explosives
Pick-a-Book List: Microsoft WINDOWS,eBooks – Technical,350,eBooks – Technical
Your Brain on Food: How Chemicals Control Your Thoughts,eBooks – Other,91,Modifying Credit
MINE ZCASH USING OTHER PEOPLES COMPUTERS,Cryptocurrency – General,199,Cryptocurrency – General
Amazon Refund Scam,Fraud,562,Fraud
CC And Paypal To Bitcoin,Cashing Out,1024,Cashing Out
SSCP ISC2 Systems Security Certified Practitioner Official Study Guide 2015,eBooks – Technical,102,Hacking – General
★ 7 STEPS TO TOTAL FINANCIAL FITNESS ★,Other,170,Other
Bitcoin Milionaire VOL. II ★MUST HAVE!!!★,Cryptocurrency – General,599,Cryptocurrency – General
Programming Language Explorations 2016,eBooks – Technical,261,eBooks – Technical
Beyond the Bitcoin Trap A Crypto Currency for Human 2.0 2017,Cryptocurrency – General,521,Cryptocurrency – General
The Essential Underground Handbook,eBooks – Other,92,eBooks – Other
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1852,Carding
Blocks and Chains Introduction to Bitcoin Cryptocurrencies,Cryptocurrency – General,477,Cryptocurrency – General
♕ LOCALBITCOINS SCAM: HOW TO ♕,Fraud,498,Fraud
The Complete Guide to Gunsmithing Gun Care and Repair 2015,Weaponry & Explosives,208,Cashing Out
Mastering Bitcoin 2015,Cryptocurrency – General,488,Cryptocurrency – General
Mastering Bitcoin 2nd edition early release 2016,Cryptocurrency – General,497,Cryptocurrency – General
50K Email Addresses,Resources – Contact Lists,12,PGP/GPG
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,563,Fraud
Drugs the Straight Facts - Morphine,Drugs – General,86,eBooks – Other
★ [Updated] Full Carding Tutorial ★,Carding,1747,Carding
How To Be Safe On The Deep Web,Anonymity – Other,173,Cashing Out
Psilocybin Mushroom Handbook,Drugs – General,12,Hacking – General
Never Be Lied To Again,Other,101,Cashing Out
How To Launder Bitcoin,Cashing Out,450,Cryptocurrency – General
ULTIMATE CC TO BTC [VERY NOOB FRIENDLY],Cashing Out,913,Cashing Out
★ [NEW] eWhoring GUIDE by TheShop™ ★,eWhoring,182,eWhoring
Ultimate Complete FRAUD Guide,Fraud,474,Fraud
"Drugs, The Straight Facts (Complete Series)",Drugs – General,86,eBooks – Other
How to setup an anonymous untraceable PayPal account,Anonymity – Other,573,Cashing Out
Marijuana Buds for Less: Grow 8 oz. of Bud for Less Than $10,Drugs – Production,96,eBooks – Other
Bitcoin and Blockchain Security 2016,Cryptocurrency – General,514,Cryptocurrency – General
ʙɪᴛᴄᴏɪɴ ᴍɪʟɪᴏɴᴀɪʀᴇ ᴠᴏʟ.ɪ,Cryptocurrency – General,141,Cryptocurrency – General
101 Ways To Get More Web Traffic,SEO,109,Cashing Out
[TUT FR] NOUVEAU - TESTÉ ET MÀJ : CC TO BTC,Cashing Out,1033,Cashing Out
All Perl Scripts for DoS You Could Ever Imagine -  Good buy for those who know PERL SCRIPT,Denial of Service,203,Denial of Service
How To Talk So People Listen: The Real Key to Job Success,eBooks – Other,274,Cashing Out
Be 100% anonymous MUST FOR EVERY DARKNET USER!!!,Anonymity – Other,235,Anonymity – Other
♕ CANNABIS GUIDES PACK ♕,Drugs – General,16,Cryptocurrency – General
★ 2017 COMPLETE FRAUD MEGAPACK ★ 15.67 GB,Fraud,525,Fraud
"Paypal : Carding, Cashing out, Decline ...",Carding,1650,Carding
★WELLS FARGO CASHOUT GUIDE!!!★,Cashing Out,644,Cashing Out
Contemporary Engineering Economics 6th edition 2016,eBooks – Other,89,eBooks – Technical
Theoretical & Experimental Methods Defending DDoS,Denial of Service,164,Denial of Service
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1852,Carding
Computing Made Easy for the Over 50s,eBooks – Technical,105,eBooks – Other
✔ ⟁ The Great BIG Narcotics Cookbook ⟁ (͠≖ ͜ʖ͠≖),Drugs – Production,108,eBooks – Other
BarryBusiness's Virtual Carding !! *2017*,Carding,1692,Carding
Carding Guide Pack 2017 - BEST,Carding,1632,Carding
7839+ Awesome Deep Web Onion Links List (Uncensored Content),Resources – Contact Lists,259,eBooks – Technical
ANTIDETECT 7 & FRAUDFOX VM+2 LIFETIME VPNS +AMAZON PRO GUIDE,Anonymity – VPN,386,Anonymity – VPN
★ ♕ PP & CC / CVV Cashout 2017 [LATEST] ♕ ★,Cashing Out,1059,Cashing Out
How to check a CC without killing it???,Carding,510,Cashing Out
Successful Analytics Managing Google Analytics 2015,eBooks – Technical,79,SEO
Amazon carding tutorial,Carding,1748,Carding
Psilocybin Producers Guide,Drugs – General,44,Doxing
VIDEO How To CARD SAMSUNG S8/iPhone 7 [06/06/2017],Carding,192,Carding
Cashing out CC's via MMO currency.,Cashing Out,783,Cashing Out
How To Hack YouTube Accounts,Hacking – Website,219,Hacking – Website
"Pick-a-Book List: Mastering BITCOIN, BLOCKCHAIN and CRYPTO-CURRENCIES",Cryptocurrency – General,571,Cryptocurrency – General
How to get +60 USD with Altcoins 100% LEGAL,Cryptocurrency – General,238,Cryptocurrency – Trading
2017 -How To Buy Bitcoins With Your Credit Card,Cashing Out,273,Cashing Out
How To Launder Bitcoin,Cashing Out,450,Cryptocurrency – General
The Nazis and the Occult 1989,eBooks – Other,172,eBooks – Other
VIDEO: Complete Hacking Course Go from Beginner to Advanced,Hacking – General,397,Hacking – General
Programming Elixir 1.3 beta release 2016,eBooks – Technical,263,eBooks – Technical
Link to Russian Hacking Mega-Software Site (1000+ Softwares),Hacking – General,558,Hacking – General
Get to the Top on Google: Tips and Techniques,SEO,162,Cashing Out
A Guide To Field-Manufactured Explosives,Weaponry & Explosives,138,Cashing Out
Virtual Worlds and Criminality,eBooks – Other,105,Carding
SETUP ANONYMOUS DROP POINT,Anonymity – Other,206,Anonymity – Other
25 way cash out bitcoin from CCs,Cashing Out,439,Cashing Out
HOW TO TRANSFER FROM PAYPAL CREDIT ACCOUNTS,Cashing Out,845,Cashing Out
10 Step Cashout CVV's to E-Giftcards,Cashing Out,771,Cashing Out
eBay Carding - Paypal Carding Guides-tutorials,Carding,3307,Carding
How to add your own trade lines,Modifying Credit,254,Modifying Credit
How to Make People Like You in 90 Seconds or Less,eBooks – Other,122,eBooks – Other
Programming Guides---32 Items,eBooks – Technical,241,eBooks – Technical
How To Tap The Incredible Secret Powers Of Your Mind,eBooks – Other,195,Cashing Out
Into the Lions Mouth The True Story of Dusko Popov 2016,eBooks – Other,247,eBooks – Other
♕ Get FREE STEAM/ORIGIN Game Keys ♕,Fraud,130,Fraud
★ Complete Video Method CC TO BTC ★,Carding,934,Cashing Out
CASHOUT OF BANK ACCOUNT GUIDE,Cashing Out,630,Cashing Out
100 questions about fascism oswald mosley (buy 1 get 1 free),eBooks – Other,87,Fraud
Murach's Android Programming 2013,eBooks – Technical,406,eBooks – Technical
Pick-10-Book List: DRUPAL Content Management System (CMS),eBooks – Technical,403,eBooks – Technical
Ebooks For Dummies Collection (370 ebooks),eBooks – Other,319,eBooks – Other
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,284,Carding
Massive Deep Web Fraud E-Book Package,Fraud,488,Fraud
Science in the Soul Richard Dawkins 2017,eBooks – Other,160,eBooks – Other
CC to cash very easily,Cashing Out,603,Cashing Out
Guide to Postal Smuggiling ★ Make the USPS Work for YOU,Transportation/Stealth,244,Transportation/Stealth
★HOW TO CARD AMAZON!!!★,Carding,154,Carding
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,563,Fraud
★★ The Hacker’s Underground Handbook  ★★,Hacking – General,304,Hacking – General
CARDING TERMS ADVANCED LIST,Carding,1648,Carding
How To Make Alcohol,Drugs – Production,118,Cashing Out
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,701,Fraud
Cashing out cvv by E-Gift Cards. FREE,Cashing Out,469,Cashing Out
★EZ Cash techniques★ EBOOK,eBooks – Other,84,Cashing Out
Double Your Bitcoins in ONE Day ! GUARANTEED! (2 in 1) $7000+ in 20 TWENTY MINUTES,Cryptocurrency – Trading,189,Cryptocurrency – General
Anarchy Cookbook Version 2000,Weaponry & Explosives,80,Weaponry & Explosives
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,701,Fraud
MAC ADRESS CHANGER SOFTWARE FOR MAC OS + TUTO,Anonymity – Proxies,73,Anonymity – Proxies
Carding with dumps tutorial,Carding,1791,Carding
Dragnet Nation A Quest for Privacy Security and Freedom 2014,Anonymity – Other,152,Anonymity – Other
Cooking with Cannabis: Delicious Recipes for Edibles and Everyday Favorites,Drugs – Production,110,eBooks – Technical
Mugshot or image Removal from the internet,Clearing Criminal History,89,Clearing Criminal History
Reactive Programming on Android with RxJava 2017,eBooks – Technical,361,eBooks – Technical
phildelphia ransomware and others make top $$$$(Clone),Malware Authorship,76,Malware Authorship
Murach's MySQL 2012,eBooks – Technical,141,eBooks – Technical
How To Pass Your Fake ID,Resources – Identity Documents,140,Resources – Identity Documents
How To Card Walmart,Carding,147,Carding
CC Balance Checking Method.,Carding,413,Cashing Out
Modern Origami,Other,15,Weaponry & Explosives
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,563,Fraud
The Science of the Blockchain 2016,Cryptocurrency – General,277,eBooks – Other
$$$ GIFTCARD KING BITCOIN / Amazon $$$,Cryptocurrency – General,453,Cryptocurrency – General
How To Pass Your Fake ID,Resources – Identity Documents,140,Resources – Identity Documents
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1852,Carding
$$$How To Set up a SOCKS Proxy Using Putty & SSH$$$,Anonymity – Proxies,400,Anonymity – Proxies
100 Ways to Disapear and Live Free,Anonymity – Other,145,Anonymity – Other
25 Quick SEO Tips!,SEO,201,SEO
Bitcoin Carding Tutorial,Carding,1796,Carding
★TORSO'S★ Chinese Goods Carding Guide,Carding,1679,Carding
How to create a CPN Profile and Tri-Merge it,Modifying Credit,488,Modifying Credit
★ HOW TO MAKE MDMA ★,Drugs – Production,118,Cashing Out
BTC PAYPAL GUIDE v2.0 [Best Ever]!!!,Cashing Out,1098,Cashing Out
How To Grow Marijuana,Drugs – Production,118,Cashing Out
MEGA PACK CARDING GUIDES TUTORIAL,Carding,1749,Carding
Drugs The Straight Facts - Ecstasy,Drugs – General,86,eBooks – Other
NOOB TO EXPERT DOXING REVENGE GUIDE 2017,Doxing,580,Doxing
★ MAKE MONEY WITH BITCOINS - Guide Pack ★,Cryptocurrency – General,192,Cryptocurrency – General
Practical Malware Analysis The Hands On Guide 2012,Malware Authorship,92,Cashing Out
Secrets of Meth Manufacture 8th Edition,Drugs – Production,98,eBooks – Technical
PAYPAL BIBLE FROM EXPERIENCED CARDERS 100% SUCCESS,Carding,477,Cashing Out
VIDEO How To CARD SAMSUNG S8/iPhone 7 [06/06/2017],Carding,192,Carding
Basic Carding for Noobs.,Carding,1727,Carding
How to scam on LocalBitcoins,Fraud,548,Fraud
♕ CC to MoneyGram - 2 Methods ♕,Cashing Out,568,Cashing Out
Understanding Bitcoin,Cryptocurrency – General,431,Cryptocurrency – General
★ Paypal and CVV Cashout ★ UPDATED ★,Cashing Out,1115,Cashing Out
[Guide] Big Safety Guide,eBooks – Other,88,Doxing
★ MAKE MONEY WITH BITCOINS - Guide Pack ★,Cryptocurrency – General,192,Cryptocurrency – General
★ PSYCHEDELIC MUSHROOMS GROWING GUIDE PACK ★,Drugs – Production,52,Cashing Out
Link to Russian Hacking Mega-Software Site (1000+ Softwares),Hacking – General,558,Hacking – General
How To Get Chicks Keep Em Dump Em And Get Em Back Again,Other,155,Other
Home Workshop Explosives,Weaponry & Explosives,156,Weaponry & Explosives
|Guide| Get New Identity birthcert+passport+DL+SSN,Resources – Identity Documents,41,Modifying Credit
Hedge Fund Secret Tool ! 100% Wins . By Insider Guy,Other,128,Other
★[CC/CVV Balance Checker+Live Or Dead]★,Carding,142,Carding
♕ Apple Carding Method ♕,Carding,1780,Carding
How to CARDING E-GIFT CARDS,Carding,1670,Carding
★★WALMART CARDING ★★EXCLUSIVE+BINS,Carding,1625,Carding
Hiding from the Internet Eliminating Personal Online Information,Anonymity – Other,86,eBooks – Other
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1852,Carding
25 way cash out bitcoin from CCs,Cashing Out,439,Cashing Out
Beginning Android Programming with Android Studio 4th ed. 2016,eBooks – Technical,410,eBooks – Technical
UK Passport & Driving License Template,Resources – Identity Documents,194,Resources – Identity Documents
[PRIV] Guide to Bitcoin and Bitcoin Mining + METHODS,Cryptocurrency – General,939,Cryptocurrency – General
Bitcoin Laundering Tutorial,Cashing Out,431,Cryptocurrency – General
ATTACK SMARTPHONE SECUIRTY WITH PENETRATION TESTING,Hacking – Mobile,139,Hacking – Mobile
HOW TO CARDING ON ALIEXPRESS,Carding,1665,Carding
Theoretical and Experimental Methods for Defending Against DDOS,Denial of Service,164,Denial of Service
Making Lock Picks - Video,Lockpicking,211,Lockpicking
Reactive Programming with Angular and ngrx 2017,eBooks – Technical,381,eBooks – Technical
Inside Story Politics Intrigue and Treachery 2016,eBooks – Other,44,eBooks – Technical
Basic Carding Tutorial With CVV2,Carding,1787,Carding
Link to Russian Hacking Mega-Software Site (1000+ Softwares),Hacking – General,558,Hacking – General
6 Ways to CASHOUT a Credit Card,Cashing Out,760,Cashing Out
Drugs the Straight Facts - Sleep Aids,Drugs – General,96,eBooks – Other
Psilocybin Producer's Guide,Drugs – General,44,Doxing
Badass Survival Secrets Essential Skills to Survive,eBooks – Other,101,Cashing Out
Multithreading with C sharp Cookbook 2nd edition 2016,eBooks – Technical,219,eBooks – Technical
CARDING - HOW TO CHECK YOUR CCV BALANCE!,Carding,1684,Carding
Cashout USA CVV to MoneyGram - Working Method!,Cashing Out,906,Cashing Out
Tor and The Dark Net 2016,Anonymity – Tor,568,Anonymity – Tor
"Zizek, Slavoj (Living in the End of Times)",eBooks – Other,182,eBooks – Other
CASHING OUT WITH TAX RETURNS TUTORIAL,Cashing Out,370,Cashing Out
eBook - The Marijuana Growers Guide,Drugs – Production,97,eBooks – Other
Pick-a-Book List: WORDPRESS Content Management System (CMS),eBooks – Technical,404,eBooks – Technical
Bootable and Encrypted Whonix VM on 8GB USB Stick+,Anonymity – Proxies,61,Fraud
How To Hack Facebook (Fast & Very Reliable),Hacking – Website,457,Hacking – Website
The ISIS Hostage One Mans True Story 2016,eBooks – Other,95,eBooks – Other
Proxychain with Proxifier - Step By Step,Anonymity – Proxies,30,eBooks – Technical
ANARCHIST COOKBOOK IV [NEXT 10 PAY $5],Weaponry & Explosives,215,Weaponry & Explosives
Clean your Criminal History(Clone),Clearing Criminal History,93,Clearing Criminal History
[PERSONAL METHOD] $500 per day in Bitcoins through SKRILL,Cryptocurrency – General,155,Cryptocurrency – General
"Drugs, addiction, and the brain [2014]",Drugs – General,96,eBooks – Other
BANK OF AMERICA BUSSINES MOBILE EXPLOIT,Hacking – Mobile,380,Hacking – Mobile
Basic Carding for Noobs,Carding,1727,Carding
Convenient direct CC to BTC Method - Live Tutoring,Cashing Out,925,Cashing Out
ʙɪᴛᴄᴏɪɴ ᴍɪʟɪᴏɴᴀɪʀᴇ ᴠᴏʟ.ɪ,Cryptocurrency – General,141,Cryptocurrency – General
"OVER 970 ""FOR DUMMIES"" EBOOKS ONLY $5",eBooks – Other,187,eBooks – Other
"DRUGS SYNTHESIS COMPLETE | cookbooks, textbooks...",Drugs – Production,50,Transportation/Stealth
CARDING BANK TRANSFERS 100% working method!!!,Carding,1770,Carding
Debit Card Cashout! - Instant - Easy - Step by Step,Carding,571,Cashing Out
Carding - Find local BINs in your area.,Carding,1670,Carding
Bank Zachodni WBK-Cashing out Btc through Prepaid VISA Cards,Cashing Out,797,Cashing Out
2016 MAKING BITCOINS METHOD -  100% WORKING,Cryptocurrency – General,139,Cryptocurrency – General
iPhone For Dummies 10th edition 2016,eBooks – Technical,116,eBooks – Technical
2x VPN Pack,Anonymity – VPN,343,Anonymity – VPN
★WELLS FARGO CASHOUT GUIDE!!!★,Cashing Out,644,Cashing Out
GUNSMITHING 101 - Make Guns And Gun Accessories,Weaponry & Explosives,373,Weaponry & Explosives
PAYPAL BIBLE FROM EXPERIENCED CARDERS 100% SUCCESS,Carding,477,Cashing Out
Badass Prepper's Handbook Everything You Need to Know,eBooks – Other,101,Cashing Out
Carding - Method to Cash $100 from CVV Online,Carding,1742,Carding
Carding - Getting money from your dumps,Carding,1696,Carding
★[CC/CVV Balance Checker+Live Or Dead]★,Carding,142,Carding
CARDING BANK TRANSFERS 100% working method!!!,Carding,1770,Carding
♕ eBay Carding - 2 Methods ♕,Carding,1677,Carding
How To Set up a SOCKS Proxy Using Putty & SSH,Anonymity – Proxies,400,Anonymity – Proxies
Hidden Street Weapons,Weaponry & Explosives,76,Weaponry & Explosives
★EBAY + PAYPAL SCAM ★ NOT CARDING ★ 5K+ MONTH,Fraud,1634,Carding
Ubuntu Unleashed 2017,eBooks – Technical,11,Fraud
How To Be A Pro Carder + 2 VIDEOS,Carding,201,Carding
How To Make Money Trading Cryptocurrency,Cryptocurrency – Trading,395,Cryptocurrency – Trading
"Links to websites that sell CC's, Paypal, Bank logins",Carding,969,Cashing Out
TRANSFER FROM HACKED PAYPAL ACCOUNTS 2017,Cashing Out,758,Cashing Out
"Drugs, The Straight Facts (Complete Series)",Drugs – General,86,eBooks – Other
1000 Hacking Tutorials (The Best of),Hacking – General,331,Hacking – General
MDMA How To Make It,Drugs – Production,118,Cashing Out
TOR User Security Bible,Anonymity – Tor,363,Anonymity – Tor
10 Step Cashout CVV's to E-GiftCards,Cashing Out,771,Cashing Out
[TUTO FR] Vérifier le solde d'une CC / CC check,Carding,844,Cashing Out
